segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,soc_inicial_m4_pct,soc_final_m4_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv,monitor_bessm4_csv
134,FORA_PONTA,2324.75,84,71.8655,100.0,71.8655,100.0,49.685,100.0,50.4952,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00134_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00134_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00134_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00134_FORA_PONTA.csv
135,PONTA,2345.75,12,100.0,71.015,100.0,71.015,100.0,48.1624,100.0,48.9961,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00135_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00135_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00135_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00135_PONTA.csv
136,FORA_PONTA,2348.75,84,71.015,100.0,71.015,100.0,48.1624,100.0,48.9961,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00136_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00136_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00136_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00136_FORA_PONTA.csv
137,PONTA,2369.75,12,100.0,71.3078,100.0,71.3078,100.0,48.6865,100.0,49.5121,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00137_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00137_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00137_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00137_PONTA.csv
138,FORA_PONTA,2372.75,84,71.3078,100.0,71.3078,100.0,48.6865,100.0,49.5121,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00138_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00138_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00138_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00138_FORA_PONTA.csv
139,PONTA,2393.75,12,100.0,68.3845,100.0,68.3845,100.0,43.4519,100.0,44.3576,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00139_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00139_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00139_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00139_PONTA.csv
140,FORA_PONTA,2396.75,84,68.3845,100.0,68.3845,100.0,43.4519,100.0,44.3576,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00140_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00140_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00140_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00140_FORA_PONTA.csv
141,PONTA,2417.75,12,100.0,69.851,100.0,69.851,100.0,46.0781,100.0,46.9438,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00141_PONTA.csv
142,FORA_PONTA,2420.75,276,69.851,100.0,69.851,100.0,46.0781,100.0,46.9438,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00142_FORA_PONTA.csv
143,PONTA,2489.75,12,100.0,69.9897,100.0,69.9897,100.0,46.3265,100.0,47.1884,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00143_PONTA.csv
144,FORA_PONTA,2492.75,84,69.9897,100.0,69.9897,100.0,46.3265,100.0,47.1884,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00144_FORA_PONTA.csv
145,PONTA,2513.75,12,100.0,68.5677,100.0,68.5677,100.0,43.7802,100.0,44.681,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00145_PONTA.csv
146,FORA_PONTA,2516.75,84,68.5677,100.0,68.5677,100.0,43.7802,100.0,44.681,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00146_FORA_PONTA.csv
147,PONTA,2537.75,12,100.0,69.2338,100.0,69.2338,100.0,44.973,100.0,45.8555,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00147_PONTA.csv
148,FORA_PONTA,2540.75,84,69.2338,100.0,69.2338,100.0,44.973,100.0,45.8555,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00148_FORA_PONTA.csv
149,PONTA,2561.75,12,100.0,73.6526,100.0,73.6526,100.0,52.8845,100.0,53.6453,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00149_PONTA.csv
150,FORA_PONTA,2564.75,468,73.6526,100.0,73.6526,100.0,52.8845,100.0,53.6453,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00150_FORA_PONTA.csv
151,PONTA,2681.75,12,100.0,69.7275,100.0,69.7275,100.0,45.857,100.0,46.7261,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00151_PONTA.csv
152,FORA_PONTA,2684.75,84,69.7275,100.0,69.7275,100.0,45.857,100.0,46.7261,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00152_FORA_PONTA.csv
153,PONTA,2705.75,12,100.0,70.3002,100.0,70.3002,100.0,46.8824,100.0,47.7357,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00153_PONTA.csv
154,FORA_PONTA,2708.75,84,70.3002,100.0,70.3002,100.0,46.8824,100.0,47.7357,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00154_FORA_PONTA.csv
155,PONTA,2729.75,12,100.0,67.4154,100.0,67.4154,100.0,41.7164,100.0,42.6486,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00155_PONTA.csv
156,FORA_PONTA,2732.75,84,67.4154,100.0,67.4154,100.0,41.7164,100.0,42.6486,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00156_FORA_PONTA.csv
157,PONTA,2753.75,12,100.0,71.049,100.0,71.049,100.0,48.2231,100.0,49.0558,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00157_PONTA.csv
158,FORA_PONTA,2756.75,276,71.049,100.0,71.049,100.0,48.2231,100.0,49.0558,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00158_FORA_PONTA.csv
159,PONTA,2825.75,12,100.0,70.682,100.0,70.682,100.0,47.566,100.0,48.4089,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00159_PONTA.csv
160,FORA_PONTA,2828.75,84,70.682,100.0,70.682,100.0,47.566,100.0,48.4089,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00160_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00160_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00160_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00160_FORA_PONTA.csv
161,PONTA,2849.75,12,100.0,68.9777,100.0,68.9777,100.0,44.5143,100.0,45.404,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00161_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00161_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00161_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00161_PONTA.csv
162,FORA_PONTA,2852.75,84,68.9777,100.0,68.9777,100.0,44.5143,100.0,45.404,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00162_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00162_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00162_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00162_FORA_PONTA.csv
163,PONTA,2873.75,12,100.0,71.383,100.0,71.383,100.0,48.821,100.0,49.6445,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00163_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00163_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00163_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00163_PONTA.csv
164,FORA_PONTA,2876.75,180,71.383,100.0,71.383,100.0,48.821,100.0,49.6445,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00164_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00164_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00164_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00164_FORA_PONTA.csv
165,PONTA,2921.75,12,100.0,76.8537,100.0,76.8537,100.0,58.6143,100.0,59.2861,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00165_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00165_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00165_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00165_PONTA.csv
166,FORA_PONTA,2924.75,276,76.8537,100.0,76.8537,100.0,58.6143,100.0,59.2861,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00166_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00166_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00166_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00166_FORA_PONTA.csv
167,PONTA,2993.75,12,100.0,68.7003,100.0,68.7003,100.0,44.0176,100.0,44.9149,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM1_IN_s00167_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM2_IN_s00167_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM3_IN_s00167_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 023 segmentos_pass1_sem_hvac_int_ano_2033\UFSM_Mon_BESSM4_IN_s00167_PONTA.csv
