segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,soc_inicial_m4_pct,soc_final_m4_pct,soc_inicial_m5_pct,soc_final_m5_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv,monitor_bessm4_csv,monitor_bessm5_csv
10,FORA_PONTA,188.75,84,58.6448,100.0,60.7842,100.0,61.7735,100.0,62.4051,100.0,63.0175,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00010_FORA_PONTA.csv
11,PONTA,209.75,12,100.0,57.5493,100.0,59.7432,100.0,60.7576,100.0,61.4054,100.0,62.0334,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00011_PONTA.csv
12,FORA_PONTA,212.75,84,57.5493,100.0,59.7432,100.0,60.7576,100.0,61.4054,100.0,62.0334,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00012_FORA_PONTA.csv
13,PONTA,233.75,12,100.0,53.1158,100.0,55.5285,100.0,56.6445,100.0,57.357,100.0,58.0481,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00013_PONTA.csv
14,FORA_PONTA,236.75,276,53.1158,100.0,55.5285,100.0,56.6445,100.0,57.357,100.0,58.0481,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00014_FORA_PONTA.csv
15,PONTA,305.75,12,100.0,56.8303,100.0,59.0598,100.0,60.0908,100.0,60.7491,100.0,61.3874,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00015_PONTA.csv
16,FORA_PONTA,308.75,84,56.8303,100.0,59.0598,100.0,60.0908,100.0,60.7491,100.0,61.3874,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00016_FORA_PONTA.csv
17,PONTA,329.75,12,100.0,55.9368,100.0,58.2107,100.0,59.2622,100.0,59.9337,100.0,60.5847,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00017_PONTA.csv
18,FORA_PONTA,332.75,84,55.9368,100.0,58.2107,100.0,59.2622,100.0,59.9337,100.0,60.5847,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00018_FORA_PONTA.csv
19,PONTA,353.75,12,100.0,54.7384,100.0,57.0716,100.0,58.1507,100.0,58.8397,100.0,59.5079,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00019_PONTA.csv
20,FORA_PONTA,356.75,84,54.7384,100.0,57.0716,100.0,58.1507,100.0,58.8397,100.0,59.5079,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00020_FORA_PONTA.csv
21,PONTA,377.75,12,100.0,55.5041,100.0,57.7994,100.0,58.8609,100.0,59.5387,100.0,60.196,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00021_PONTA.csv
22,FORA_PONTA,380.75,84,55.5041,100.0,57.7994,100.0,58.8609,100.0,59.5387,100.0,60.196,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00022_FORA_PONTA.csv
23,PONTA,401.75,12,100.0,45.6091,100.0,48.391,100.0,49.6782,100.0,50.5,100.0,51.2976,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00023_PONTA.csv
24,FORA_PONTA,404.75,276,45.6091,100.0,48.391,100.0,49.6782,100.0,50.5,100.0,51.2976,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00024_FORA_PONTA.csv
25,PONTA,473.75,12,100.0,53.2174,100.0,55.6256,100.0,56.7395,100.0,57.4507,100.0,58.1405,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00025_PONTA.csv
26,FORA_PONTA,476.75,84,53.2174,100.0,55.6256,100.0,56.7395,100.0,57.4507,100.0,58.1405,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM1_IN_s00026_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM2_IN_s00026_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM3_IN_s00026_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM4_IN_s00026_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 013 segmentos_pass1_sem_hvac_int_ano_2041\UFSM_Mon_BESSM5_IN_s00026_FORA_PONTA.csv
